lsoa21cd,lsoa21nm,borough_code,borough_name,ward25cd,ward25nm,icb_code,neighbourhood_id,neighbourhood_name,assignment_method,assignment_source_file,definition_group,manual_override,manual_override_detail
E01004249,Tower Hamlets 018D,E09000030,Tower Hamlets,E05009325,Lansbury,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004251,Tower Hamlets 023A,E09000030,Tower Hamlets,E05009327,Mile End,NEL,nel__tower_hamlets_north_east,Tower Hamlets North East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004255,Tower Hamlets 023C,E09000030,Tower Hamlets,E05009326,Limehouse,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004256,Tower Hamlets 024C,E09000030,Tower Hamlets,E05009328,Poplar,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004257,Tower Hamlets 024D,E09000030,Tower Hamlets,E05009328,Poplar,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004258,Tower Hamlets 023D,E09000030,Tower Hamlets,E05009326,Limehouse,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004259,Tower Hamlets 007A,E09000030,Tower Hamlets,E05009317,Bethnal Green East,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004260,Tower Hamlets 007B,E09000030,Tower Hamlets,E05009317,Bethnal Green East,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004263,Tower Hamlets 007C,E09000030,Tower Hamlets,E05009317,Bethnal Green East,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004264,Tower Hamlets 010C,E09000030,Tower Hamlets,E05009329,St Dunstan's,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004266,Tower Hamlets 007D,E09000030,Tower Hamlets,E05009317,Bethnal Green East,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004267,Tower Hamlets 012D,E09000030,Tower Hamlets,E05009321,Bromley North,NEL,nel__tower_hamlets_north_east,Tower Hamlets North East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004268,Tower Hamlets 012E,E09000030,Tower Hamlets,E05009321,Bromley North,NEL,nel__tower_hamlets_north_east,Tower Hamlets North East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004270,Tower Hamlets 014B,E09000030,Tower Hamlets,E05009327,Mile End,NEL,nel__tower_hamlets_north_east,Tower Hamlets North East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004271,Tower Hamlets 014C,E09000030,Tower Hamlets,E05009327,Mile End,NEL,nel__tower_hamlets_north_east,Tower Hamlets North East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004272,Tower Hamlets 014D,E09000030,Tower Hamlets,E05009327,Mile End,NEL,nel__tower_hamlets_north_east,Tower Hamlets North East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004274,Tower Hamlets 031A,E09000030,Tower Hamlets,E05009324,Island Gardens,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004275,Tower Hamlets 031B,E09000030,Tower Hamlets,E05009324,Island Gardens,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004276,Tower Hamlets 031C,E09000030,Tower Hamlets,E05009324,Island Gardens,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004277,Tower Hamlets 033A,E09000030,Tower Hamlets,E05009323,Canary Wharf,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004280,Tower Hamlets 032A,E09000030,Tower Hamlets,E05009323,Canary Wharf,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004281,Tower Hamlets 031D,E09000030,Tower Hamlets,E05009324,Island Gardens,NEL,nel__tower_hamlets_south_east,Tower Hamlets South East,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004283,Tower Hamlets 016A,E09000030,Tower Hamlets,E05009334,Stepney Green,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004286,Tower Hamlets 019C,E09000030,Tower Hamlets,E05009329,St Dunstan's,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004287,Tower Hamlets 016B,E09000030,Tower Hamlets,E05009334,Stepney Green,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004288,Tower Hamlets 019D,E09000030,Tower Hamlets,E05009334,Stepney Green,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004289,Tower Hamlets 016C,E09000030,Tower Hamlets,E05009334,Stepney Green,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004290,Tower Hamlets 016D,E09000030,Tower Hamlets,E05009329,St Dunstan's,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004291,Tower Hamlets 027A,E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004292,Tower Hamlets 026A,E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004293,Tower Hamlets 027B,E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004295,Tower Hamlets 026C,E09000030,Tower Hamlets,E05009336,Whitechapel,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004296,Tower Hamlets 026D,E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004297,Tower Hamlets 027C,E09000030,Tower Hamlets,E05009330,St Katharine's & Wapping,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004298,Tower Hamlets 022A,E09000030,Tower Hamlets,E05009332,Shadwell,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004300,Tower Hamlets 022B,E09000030,Tower Hamlets,E05009332,Shadwell,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004301,Tower Hamlets 025B,E09000030,Tower Hamlets,E05009332,Shadwell,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004302,Tower Hamlets 025C,E09000030,Tower Hamlets,E05009332,Shadwell,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004303,Tower Hamlets 025D,E09000030,Tower Hamlets,E05009332,Shadwell,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004304,Tower Hamlets 022C,E09000030,Tower Hamlets,E05009332,Shadwell,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004305,Tower Hamlets 022D,E09000030,Tower Hamlets,E05009332,Shadwell,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004306,Tower Hamlets 015A,E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004307,Tower Hamlets 015B,E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004308,Tower Hamlets 015C,E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004309,Tower Hamlets 015D,E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004310,Tower Hamlets 015E,E09000030,Tower Hamlets,E05009333,Spitalfields & Banglatown,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004311,Tower Hamlets 006A,E09000030,Tower Hamlets,E05009335,Weavers,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004312,Tower Hamlets 009A,E09000030,Tower Hamlets,E05009335,Weavers,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004313,Tower Hamlets 009B,E09000030,Tower Hamlets,E05009335,Weavers,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004315,Tower Hamlets 006C,E09000030,Tower Hamlets,E05009335,Weavers,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004316,Tower Hamlets 009C,E09000030,Tower Hamlets,E05009335,Weavers,NEL,nel__tower_hamlets_north_west,Tower Hamlets North West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004319,Tower Hamlets 021A,E09000030,Tower Hamlets,E05009336,Whitechapel,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004321,Tower Hamlets 021C,E09000030,Tower Hamlets,E05009336,Whitechapel,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004322,Tower Hamlets 017A,E09000030,Tower Hamlets,E05009334,Stepney Green,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004323,Tower Hamlets 017B,E09000030,Tower Hamlets,E05009334,Stepney Green,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004324,Tower Hamlets 017C,E09000030,Tower Hamlets,E05009334,Stepney Green,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004326,Tower Hamlets 017D,E09000030,Tower Hamlets,E05009336,Whitechapel,NEL,nel__tower_hamlets_south_west,Tower Hamlets South West,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004327,Waltham Forest 028A,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004328,Waltham Forest 028B,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004329,Waltham Forest 028C,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004330,Waltham Forest 028D,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004331,Waltham Forest 028E,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004332,Waltham Forest 028F,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004333,Waltham Forest 024A,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004334,Waltham Forest 024B,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004335,Waltham Forest 027A,E09000031,Waltham Forest,E05013882,Cann Hall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004336,Waltham Forest 026A,E09000031,Waltham Forest,E05013883,Cathall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004337,Waltham Forest 027B,E09000031,Waltham Forest,E05013883,Cathall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004338,Waltham Forest 027C,E09000031,Waltham Forest,E05013883,Cathall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004339,Waltham Forest 027D,E09000031,Waltham Forest,E05013883,Cathall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004340,Waltham Forest 027E,E09000031,Waltham Forest,E05013883,Cathall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004341,Waltham Forest 027F,E09000031,Waltham Forest,E05013883,Cathall,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004342,Waltham Forest 011A,E09000031,Waltham Forest,E05013884,Chapel End,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004343,Waltham Forest 008A,E09000031,Waltham Forest,E05013889,Hale End & Highams Park South,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004344,Waltham Forest 008B,E09000031,Waltham Forest,E05013884,Chapel End,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004345,Waltham Forest 010A,E09000031,Waltham Forest,E05013884,Chapel End,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004346,Waltham Forest 011B,E09000031,Waltham Forest,E05013884,Chapel End,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004347,Waltham Forest 011C,E09000031,Waltham Forest,E05013884,Chapel End,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004348,Waltham Forest 010B,E09000031,Waltham Forest,E05013884,Chapel End,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004349,Waltham Forest 001A,E09000031,Waltham Forest,E05013885,Chingford Green,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004350,Waltham Forest 001B,E09000031,Waltham Forest,E05013885,Chingford Green,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004351,Waltham Forest 001C,E09000031,Waltham Forest,E05013885,Chingford Green,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004352,Waltham Forest 002A,E09000031,Waltham Forest,E05013885,Chingford Green,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004353,Waltham Forest 002B,E09000031,Waltham Forest,E05013885,Chingford Green,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004354,Waltham Forest 002C,E09000031,Waltham Forest,E05013885,Chingford Green,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004355,Waltham Forest 004A,E09000031,Waltham Forest,E05013886,Endlebury,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004356,Waltham Forest 001D,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004357,Waltham Forest 001E,E09000031,Waltham Forest,E05013886,Endlebury,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004358,Waltham Forest 002D,E09000031,Waltham Forest,E05013886,Endlebury,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004359,Waltham Forest 002E,E09000031,Waltham Forest,E05013886,Endlebury,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004360,Waltham Forest 004B,E09000031,Waltham Forest,E05013886,Endlebury,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004361,Waltham Forest 005A,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004362,Waltham Forest 021A,E09000031,Waltham Forest,E05013887,Forest,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004363,Waltham Forest 019A,E09000031,Waltham Forest,E05013887,Forest,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004364,Waltham Forest 019B,E09000031,Waltham Forest,E05013887,Forest,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004365,Waltham Forest 020A,E09000031,Waltham Forest,E05013887,Forest,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004366,Waltham Forest 019C,E09000031,Waltham Forest,E05013887,Forest,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004367,Waltham Forest 019D,E09000031,Waltham Forest,E05013887,Forest,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004368,Waltham Forest 019E,E09000031,Waltham Forest,E05013887,Forest,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004369,Waltham Forest 023A,E09000031,Waltham Forest,E05013888,Grove Green,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004370,Waltham Forest 023B,E09000031,Waltham Forest,E05013888,Grove Green,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004371,Waltham Forest 025A,E09000031,Waltham Forest,E05013888,Grove Green,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004372,Waltham Forest 023C,E09000031,Waltham Forest,E05013888,Grove Green,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004373,Waltham Forest 025B,E09000031,Waltham Forest,E05013888,Grove Green,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004374,Waltham Forest 025C,E09000031,Waltham Forest,E05013888,Grove Green,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004375,Waltham Forest 025D,E09000031,Waltham Forest,E05013888,Grove Green,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004376,Waltham Forest 025E,E09000031,Waltham Forest,E05013888,Grove Green,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004377,Waltham Forest 010C,E09000031,Waltham Forest,E05013900,Upper Walthamstow,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004378,Waltham Forest 010D,E09000031,Waltham Forest,E05013900,Upper Walthamstow,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004379,Waltham Forest 007A,E09000031,Waltham Forest,E05013889,Hale End & Highams Park South,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004380,Waltham Forest 007B,E09000031,Waltham Forest,E05013889,Hale End & Highams Park South,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004381,Waltham Forest 007C,E09000031,Waltham Forest,E05013889,Hale End & Highams Park South,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004382,Waltham Forest 008C,E09000031,Waltham Forest,E05013889,Hale End & Highams Park South,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004383,Waltham Forest 007D,E09000031,Waltham Forest,E05013889,Hale End & Highams Park South,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004384,Waltham Forest 003A,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004385,Waltham Forest 003B,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004386,Waltham Forest 003C,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004387,Waltham Forest 007E,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004388,Waltham Forest 007F,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004389,Waltham Forest 003D,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004390,Waltham Forest 003E,E09000031,Waltham Forest,E05013890,Hatch Lane & Highams Park North,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004391,Waltham Forest 014A,E09000031,Waltham Forest,E05013899,St James,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004392,Waltham Forest 017A,E09000031,Waltham Forest,E05013891,High Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004393,Waltham Forest 014B,E09000031,Waltham Forest,E05013899,St James,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004394,Waltham Forest 017B,E09000031,Waltham Forest,E05013899,St James,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004395,Waltham Forest 018A,E09000031,Waltham Forest,E05013899,St James,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004396,Waltham Forest 012A,E09000031,Waltham Forest,E05013891,High Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004397,Waltham Forest 017C,E09000031,Waltham Forest,E05013891,High Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
